txn_id,customer_id,amount,payment_mode,status,txn_date,year,month
3027,118,593384,NEFT,FAILED,2025-09-27,2025,9
3028,158,578498,CARD,SUCCESS,2025-01-14,2025,1
3029,227,59575,IMPS,SUCCESS,2025-08-01,2025,8
3030,191,973303,CARD,FAILED,2024-08-09,2024,8
3031,253,830565,NEFT,SUCCESS,2025-06-04,2025,6
3032,231,399730,NEFT,SUCCESS,2024-07-08,2024,7
3033,158,211768,CARD,SUCCESS,2025-05-03,2025,5
3034,140,719383,NEFT,SUCCESS,2025-11-28,2025,11
3035,120,37903,IMPS,FAILED,2025-10-15,2025,10
3036,206,45992,CARD,SUCCESS,2025-10-18,2025,10
3037,244,211961,UPI,FAILED,2024-01-05,2024,1
3038,269,760589,UPI,SUCCESS,2024-09-19,2024,9
3039,252,210241,UPI,FAILED,2024-07-22,2024,7
3040,148,601116,IMPS,SUCCESS,2024-05-31,2024,5
3041,122,14714,IMPS,SUCCESS,2026-02-10,2026,2
3042,126,585910,UPI,FAILED,2024-01-19,2024,1
3043,112,861449,NEFT,SUCCESS,2025-01-24,2025,1
3044,246,713407,IMPS,SUCCESS,2025-08-30,2025,8
3045,131,641563,UPI,FAILED,2025-11-09,2025,11
3046,199,753578,IMPS,SUCCESS,2024-02-07,2024,2
3047,104,569172,IMPS,FAILED,2025-05-18,2025,5
3048,222,645967,CARD,FAILED,2024-07-13,2024,7
3049,152,847666,CARD,SUCCESS,2025-12-25,2025,12
3050,170,942460,IMPS,FAILED,2025-09-24,2025,9
3051,166,428453,UPI,SUCCESS,2024-10-14,2024,10
3052,110,945249,UPI,SUCCESS,2025-12-07,2025,12
3053,191,124759,UPI,FAILED,2025-01-15,2025,1
3054,153,949899,NEFT,FAILED,2024-09-03,2024,9
3055,251,305273,CARD,SUCCESS,2024-11-23,2024,11
3056,188,380018,IMPS,FAILED,2024-12-01,2024,12
3057,300,228694,UPI,FAILED,2025-11-20,2025,11
3058,194,741971,CARD,FAILED,2024-10-18,2024,10
3059,282,237226,CARD,SUCCESS,2025-09-12,2025,9
3060,204,40087,NEFT,FAILED,2024-10-27,2024,10
3061,174,945369,IMPS,SUCCESS,2025-10-19,2025,10
3062,193,851264,NEFT,SUCCESS,2026-01-02,2026,1
3063,165,874852,NEFT,FAILED,2025-03-02,2025,3
3064,260,299483,NEFT,SUCCESS,2026-01-21,2026,1
3065,167,607634,UPI,FAILED,2025-11-09,2025,11
3066,109,30519,CARD,FAILED,2024-06-04,2024,6
3067,266,382377,NEFT,FAILED,2024-05-17,2024,5
3068,256,683994,NEFT,SUCCESS,2024-04-09,2024,4
3069,150,402318,NEFT,SUCCESS,2026-01-13,2026,1
3070,143,227448,NEFT,FAILED,2025-02-13,2025,2
3071,275,426362,CARD,FAILED,2024-09-08,2024,9
3072,187,749031,CARD,SUCCESS,2024-05-27,2024,5
3073,140,650218,UPI,FAILED,2025-05-19,2025,5
3074,155,685940,CARD,SUCCESS,2025-09-13,2025,9
3075,288,904603,NEFT,SUCCESS,2024-01-07,2024,1
3076,272,978260,CARD,SUCCESS,2025-08-02,2025,8
3077,292,900454,IMPS,FAILED,2024-03-26,2024,3
3078,233,163857,CARD,SUCCESS,2024-09-22,2024,9
3079,164,870165,CARD,FAILED,2024-05-10,2024,5
3080,258,65142,IMPS,SUCCESS,2025-08-04,2025,8
3081,111,380476,CARD,FAILED,2024-03-11,2024,3
3082,275,829515,UPI,FAILED,2024-04-15,2024,4
3083,280,138965,NEFT,SUCCESS,2024-05-25,2024,5
3084,139,251272,IMPS,FAILED,2024-10-11,2024,10
3085,216,693694,IMPS,SUCCESS,2024-03-09,2024,3
3086,117,650334,NEFT,FAILED,2024-01-16,2024,1
3087,132,503129,UPI,FAILED,2025-12-28,2025,12
3088,287,453144,CARD,FAILED,2025-05-02,2025,5
3089,219,671178,UPI,SUCCESS,2025-07-05,2025,7
3090,239,210285,IMPS,FAILED,2024-04-27,2024,4
3091,281,870172,UPI,FAILED,2026-01-01,2026,1
3092,194,377649,NEFT,FAILED,2024-05-06,2024,5
3093,114,672497,IMPS,FAILED,2024-10-02,2024,10
3094,225,868126,CARD,SUCCESS,2025-06-07,2025,6
3095,151,306888,UPI,FAILED,2025-02-06,2025,2
3096,234,226114,IMPS,SUCCESS,2026-01-22,2026,1
3097,130,291320,CARD,SUCCESS,2024-01-12,2024,1
3098,230,622054,UPI,SUCCESS,2025-11-23,2025,11
3099,206,865595,CARD,FAILED,2024-06-17,2024,6
3100,176,601538,CARD,SUCCESS,2024-02-16,2024,2
3101,197,3426,UPI,FAILED,2024-12-08,2024,12
3102,136,271501,UPI,FAILED,2025-08-31,2025,8
3103,191,293301,NEFT,FAILED,2025-09-26,2025,9
3104,241,254852,UPI,SUCCESS,2024-02-25,2024,2
3105,273,516118,CARD,SUCCESS,2025-02-05,2025,2
3106,147,889619,NEFT,SUCCESS,2024-02-24,2024,2
3107,147,197704,NEFT,FAILED,2025-01-07,2025,1
3108,101,922555,IMPS,SUCCESS,2025-03-16,2025,3
3109,136,491599,CARD,FAILED,2025-08-17,2025,8
3110,239,415602,IMPS,SUCCESS,2025-11-29,2025,11
3111,265,449835,NEFT,FAILED,2025-11-16,2025,11
3112,157,59136,CARD,SUCCESS,2024-07-29,2024,7
3113,146,506907,CARD,FAILED,2024-08-09,2024,8
3114,103,6736,UPI,FAILED,2025-02-05,2025,2
3115,268,388974,UPI,SUCCESS,2025-08-09,2025,8
3116,227,375400,IMPS,FAILED,2025-01-13,2025,1
3117,266,247325,CARD,SUCCESS,2026-01-23,2026,1
3118,300,209791,UPI,FAILED,2025-06-04,2025,6
3119,238,185432,IMPS,SUCCESS,2024-12-22,2024,12
3120,173,236491,UPI,SUCCESS,2025-08-11,2025,8
3121,223,45060,CARD,FAILED,2025-11-29,2025,11
3122,296,741905,CARD,FAILED,2025-05-23,2025,5
3123,168,859656,NEFT,SUCCESS,2024-05-04,2024,5
3124,155,938048,UPI,FAILED,2024-03-25,2024,3
3125,202,926222,CARD,FAILED,2025-01-28,2025,1
3126,208,859918,NEFT,SUCCESS,2025-10-29,2025,10
3127,134,182851,IMPS,SUCCESS,2024-08-24,2024,8
3128,119,392068,CARD,SUCCESS,2025-08-04,2025,8
3129,147,247326,NEFT,FAILED,2024-10-09,2024,10
3130,289,627214,IMPS,SUCCESS,2025-03-06,2025,3
3131,197,522228,CARD,SUCCESS,2024-02-23,2024,2
3132,289,132830,NEFT,FAILED,2025-01-04,2025,1
3133,131,220963,CARD,FAILED,2024-02-13,2024,2
3134,139,183987,IMPS,FAILED,2025-01-12,2025,1
3135,199,28292,CARD,FAILED,2025-05-10,2025,5
3136,234,46918,CARD,SUCCESS,2026-02-19,2026,2
3137,225,742867,NEFT,SUCCESS,2025-04-07,2025,4
3138,289,443158,NEFT,SUCCESS,2026-02-09,2026,2
3139,192,797452,CARD,SUCCESS,2025-06-20,2025,6
3140,208,488851,IMPS,SUCCESS,2025-07-15,2025,7
3141,227,803928,IMPS,FAILED,2024-12-13,2024,12
3142,243,492826,CARD,SUCCESS,2025-12-27,2025,12
3143,276,301042,UPI,FAILED,2025-04-20,2025,4
3144,282,907784,NEFT,SUCCESS,2024-10-30,2024,10
3145,272,824531,UPI,FAILED,2024-12-10,2024,12
3146,135,99753,NEFT,SUCCESS,2026-02-04,2026,2
3147,213,704640,NEFT,SUCCESS,2025-08-15,2025,8
3148,273,676305,UPI,SUCCESS,2024-01-15,2024,1
3149,222,62221,UPI,SUCCESS,2025-08-26,2025,8
3150,110,978817,CARD,SUCCESS,2025-11-09,2025,11
3151,184,485645,NEFT,SUCCESS,2025-10-18,2025,10
3152,145,25769,IMPS,FAILED,2024-08-23,2024,8
3153,274,190295,UPI,FAILED,2024-03-13,2024,3
3154,123,312889,UPI,SUCCESS,2024-04-04,2024,4
3155,288,579403,NEFT,SUCCESS,2025-12-07,2025,12
3156,134,493220,CARD,FAILED,2025-08-08,2025,8
3157,168,95846,NEFT,FAILED,2024-05-09,2024,5
3158,215,703425,NEFT,SUCCESS,2026-01-03,2026,1
3159,205,274844,CARD,SUCCESS,2024-04-28,2024,4
3160,225,667119,IMPS,SUCCESS,2024-09-11,2024,9
3161,283,710898,UPI,SUCCESS,2025-10-25,2025,10
3162,233,484782,CARD,FAILED,2024-05-02,2024,5
3163,158,264444,IMPS,SUCCESS,2025-12-17,2025,12
3164,153,905685,UPI,FAILED,2025-11-30,2025,11
3165,284,335938,IMPS,SUCCESS,2024-04-05,2024,4
3166,212,142403,IMPS,SUCCESS,2024-03-14,2024,3
3167,113,217513,CARD,SUCCESS,2024-07-12,2024,7
3168,278,988244,UPI,SUCCESS,2024-06-28,2024,6
3169,141,449992,CARD,SUCCESS,2025-04-11,2025,4
3170,210,736644,UPI,FAILED,2025-03-29,2025,3
3171,256,565721,CARD,FAILED,2024-07-08,2024,7
3172,108,769465,NEFT,FAILED,2025-12-14,2025,12
3173,244,476666,NEFT,SUCCESS,2025-11-17,2025,11
3174,217,419072,CARD,SUCCESS,2024-06-01,2024,6
3175,155,225084,IMPS,SUCCESS,2025-08-29,2025,8
3176,103,915234,CARD,SUCCESS,2024-03-08,2024,3
3177,203,372936,IMPS,FAILED,2026-02-09,2026,2
3178,171,335031,IMPS,FAILED,2025-05-02,2025,5
3179,260,3042,IMPS,FAILED,2025-05-11,2025,5
3180,256,816239,IMPS,SUCCESS,2025-02-22,2025,2
3181,131,257310,IMPS,SUCCESS,2024-04-18,2024,4
3182,201,576462,IMPS,SUCCESS,2025-10-01,2025,10
3183,133,149514,CARD,SUCCESS,2025-01-17,2025,1
3184,173,564454,NEFT,FAILED,2024-08-31,2024,8
3185,106,860469,UPI,FAILED,2024-12-17,2024,12
3186,150,425142,IMPS,FAILED,2025-05-10,2025,5
3187,209,554889,IMPS,SUCCESS,2026-01-28,2026,1
3188,224,993939,CARD,SUCCESS,2025-06-07,2025,6
3189,151,68099,UPI,SUCCESS,2025-03-29,2025,3
3190,163,759256,NEFT,SUCCESS,2024-06-24,2024,6
3191,236,712542,UPI,SUCCESS,2025-04-22,2025,4
3192,175,504287,CARD,FAILED,2025-07-05,2025,7
3193,106,175770,UPI,FAILED,2024-03-06,2024,3
3194,191,117484,IMPS,FAILED,2025-08-27,2025,8
3195,153,749423,IMPS,SUCCESS,2025-05-12,2025,5
3196,181,67553,NEFT,FAILED,2025-10-18,2025,10
3197,166,92448,NEFT,SUCCESS,2024-07-28,2024,7
3198,188,411813,UPI,SUCCESS,2024-12-10,2024,12
3199,191,694270,CARD,SUCCESS,2025-07-16,2025,7
3200,166,116481,NEFT,SUCCESS,2024-10-12,2024,10
3201,283,702574,NEFT,FAILED,2025-12-22,2025,12
3202,271,284950,UPI,FAILED,2026-01-23,2026,1
3203,183,911134,CARD,SUCCESS,2024-08-25,2024,8
3204,113,384327,IMPS,SUCCESS,2024-11-02,2024,11
3205,274,190773,NEFT,FAILED,2024-07-26,2024,7
3206,183,511777,IMPS,SUCCESS,2025-03-31,2025,3
3207,277,787000,CARD,FAILED,2024-07-07,2024,7
3208,238,872588,NEFT,SUCCESS,2025-05-29,2025,5
3209,245,367136,NEFT,SUCCESS,2025-06-09,2025,6
3210,128,690790,CARD,FAILED,2025-06-23,2025,6
3211,190,716581,NEFT,FAILED,2025-09-22,2025,9
3212,176,18883,UPI,FAILED,2024-04-26,2024,4
3213,205,945480,UPI,FAILED,2025-04-24,2025,4
3214,269,364341,UPI,SUCCESS,2025-04-08,2025,4
3215,270,27725,UPI,SUCCESS,2024-03-23,2024,3
3216,145,903425,IMPS,SUCCESS,2024-09-29,2024,9
3217,293,513814,UPI,FAILED,2024-06-05,2024,6
3218,139,530971,NEFT,SUCCESS,2024-06-29,2024,6
3219,117,791272,IMPS,FAILED,2024-03-20,2024,3
3220,257,504628,CARD,FAILED,2024-08-30,2024,8
3221,217,652755,CARD,FAILED,2024-09-10,2024,9
3222,292,983342,CARD,SUCCESS,2024-09-02,2024,9
3223,224,116868,UPI,SUCCESS,2024-10-04,2024,10
3224,215,379678,IMPS,SUCCESS,2025-08-06,2025,8
3225,188,69190,CARD,SUCCESS,2024-02-02,2024,2
3226,266,164146,IMPS,FAILED,2024-01-06,2024,1
3227,274,492941,IMPS,FAILED,2025-11-09,2025,11
3228,111,731288,UPI,FAILED,2025-10-15,2025,10
3229,232,95144,CARD,SUCCESS,2025-06-25,2025,6
3230,273,992853,NEFT,SUCCESS,2025-05-15,2025,5
3231,122,572863,UPI,FAILED,2026-02-21,2026,2
3232,135,243731,NEFT,SUCCESS,2024-06-21,2024,6
3233,260,368005,UPI,SUCCESS,2025-06-04,2025,6
3234,210,293676,CARD,SUCCESS,2024-07-31,2024,7
3235,274,925086,UPI,FAILED,2025-10-14,2025,10
3236,144,251246,CARD,FAILED,2024-05-03,2024,5
3237,120,730046,IMPS,FAILED,2025-07-03,2025,7
3238,101,27698,UPI,SUCCESS,2024-04-19,2024,4
3239,128,249246,NEFT,SUCCESS,2025-02-16,2025,2
3240,181,140040,NEFT,SUCCESS,2024-04-21,2024,4
3241,228,245818,IMPS,SUCCESS,2025-08-10,2025,8
3242,209,580598,IMPS,SUCCESS,2025-04-29,2025,4
3243,275,496995,NEFT,SUCCESS,2024-07-31,2024,7
3244,173,225993,NEFT,SUCCESS,2024-03-20,2024,3
3245,127,640252,IMPS,SUCCESS,2025-04-24,2025,4
3246,262,442173,IMPS,FAILED,2024-12-10,2024,12
3247,221,352878,NEFT,FAILED,2025-11-14,2025,11
3248,181,184942,IMPS,SUCCESS,2025-05-01,2025,5
3249,181,931024,CARD,SUCCESS,2024-05-30,2024,5
3250,167,3185,NEFT,SUCCESS,2024-07-07,2024,7
3251,113,450098,NEFT,SUCCESS,2025-05-19,2025,5
3252,298,836823,UPI,FAILED,2024-01-08,2024,1
3253,291,710108,NEFT,FAILED,2024-07-11,2024,7
3254,121,965002,IMPS,SUCCESS,2024-06-13,2024,6
3255,144,880760,UPI,SUCCESS,2025-03-10,2025,3
3256,238,386199,NEFT,SUCCESS,2025-05-03,2025,5
3257,297,161734,IMPS,SUCCESS,2024-04-21,2024,4
3258,148,364957,UPI,FAILED,2025-12-05,2025,12
3259,223,284425,CARD,FAILED,2025-10-25,2025,10
3260,287,342865,IMPS,SUCCESS,2024-06-25,2024,6
3261,226,834466,IMPS,SUCCESS,2024-12-29,2024,12
3262,221,748773,UPI,FAILED,2024-07-30,2024,7
3263,144,522729,UPI,SUCCESS,2024-04-09,2024,4
3264,188,894482,CARD,FAILED,2024-02-12,2024,2
3265,129,571670,CARD,FAILED,2025-03-30,2025,3
3266,298,480538,CARD,FAILED,2024-10-11,2024,10
3267,215,205988,IMPS,FAILED,2025-04-19,2025,4
3268,287,613510,UPI,FAILED,2025-07-22,2025,7
3269,277,896726,UPI,FAILED,2024-03-30,2024,3
3270,178,128667,UPI,SUCCESS,2025-09-19,2025,9
3271,149,442420,IMPS,FAILED,2024-08-25,2024,8
3272,167,150151,CARD,FAILED,2024-07-07,2024,7
3273,114,938181,UPI,FAILED,2024-06-17,2024,6
3274,136,502008,NEFT,FAILED,2025-08-20,2025,8
3275,209,747222,NEFT,SUCCESS,2024-10-11,2024,10
3276,138,566086,IMPS,FAILED,2024-05-09,2024,5
3277,102,215506,NEFT,FAILED,2024-04-27,2024,4
3278,105,592372,IMPS,SUCCESS,2025-05-03,2025,5
3279,266,480056,IMPS,FAILED,2025-07-02,2025,7
3280,245,137894,UPI,FAILED,2024-02-23,2024,2
3281,279,988539,UPI,SUCCESS,2024-08-20,2024,8
3282,218,59123,IMPS,FAILED,2024-04-03,2024,4
3283,127,627292,IMPS,FAILED,2024-02-23,2024,2
3284,209,289552,NEFT,SUCCESS,2025-04-02,2025,4
3285,132,296370,IMPS,SUCCESS,2024-12-25,2024,12
3286,276,892812,CARD,FAILED,2025-10-02,2025,10
3287,262,570657,NEFT,SUCCESS,2024-05-06,2024,5
3288,128,762579,CARD,SUCCESS,2024-04-02,2024,4
3289,123,633225,NEFT,FAILED,2024-09-28,2024,9
3290,252,638042,CARD,FAILED,2025-08-15,2025,8
3291,198,723656,NEFT,SUCCESS,2024-08-07,2024,8
3292,226,97389,UPI,SUCCESS,2024-08-13,2024,8
3293,218,819370,IMPS,FAILED,2025-01-30,2025,1
3294,300,720312,UPI,SUCCESS,2024-08-18,2024,8
3295,213,726348,CARD,SUCCESS,2025-07-05,2025,7
3296,228,356103,UPI,SUCCESS,2024-04-09,2024,4
3297,187,759224,UPI,SUCCESS,2025-07-16,2025,7
3298,194,155812,NEFT,SUCCESS,2025-06-19,2025,6
3299,204,459581,IMPS,FAILED,2025-04-28,2025,4
3300,135,610266,UPI,SUCCESS,2024-05-08,2024,5
3301,297,673789,UPI,FAILED,2025-06-22,2025,6
3302,118,752481,CARD,SUCCESS,2025-08-12,2025,8
3303,227,298766,IMPS,SUCCESS,2024-01-29,2024,1
3304,232,993393,UPI,FAILED,2026-01-14,2026,1
3305,169,545379,CARD,FAILED,2025-10-24,2025,10
3306,117,580700,IMPS,SUCCESS,2024-01-13,2024,1
3307,158,771600,IMPS,FAILED,2025-12-11,2025,12
3308,123,162684,IMPS,FAILED,2025-04-09,2025,4
3309,217,542131,NEFT,SUCCESS,2025-10-29,2025,10
3310,102,425194,CARD,FAILED,2024-05-10,2024,5
3311,257,33508,CARD,SUCCESS,2024-06-28,2024,6
3312,148,647531,CARD,SUCCESS,2024-04-29,2024,4
3313,298,431841,CARD,FAILED,2025-07-12,2025,7
3314,260,844959,CARD,SUCCESS,2025-11-03,2025,11
3315,240,612816,UPI,SUCCESS,2025-12-06,2025,12
3316,169,363668,NEFT,FAILED,2025-04-02,2025,4
3317,216,210045,NEFT,FAILED,2024-04-17,2024,4
3318,288,726159,NEFT,FAILED,2025-11-02,2025,11
3319,245,974416,UPI,SUCCESS,2025-05-04,2025,5
3320,278,525074,UPI,SUCCESS,2025-02-14,2025,2
3321,241,776895,UPI,FAILED,2026-01-15,2026,1
3322,141,125089,UPI,SUCCESS,2026-01-12,2026,1
3323,280,606093,NEFT,FAILED,2024-07-16,2024,7
3324,262,920404,UPI,FAILED,2024-05-22,2024,5
3325,297,136470,CARD,SUCCESS,2024-01-24,2024,1
3326,163,785867,NEFT,SUCCESS,2024-06-20,2024,6
3327,230,789522,CARD,FAILED,2024-08-25,2024,8
3328,297,885959,UPI,SUCCESS,2024-02-06,2024,2
3329,290,499784,IMPS,FAILED,2024-06-10,2024,6
3330,254,999342,NEFT,SUCCESS,2024-03-23,2024,3
3331,116,795520,CARD,SUCCESS,2024-09-26,2024,9
3332,182,666692,UPI,SUCCESS,2025-04-08,2025,4
3333,203,225094,UPI,SUCCESS,2025-08-15,2025,8
3334,287,243208,IMPS,SUCCESS,2025-07-10,2025,7
3335,127,360249,UPI,SUCCESS,2025-10-13,2025,10
3336,120,181207,UPI,FAILED,2024-03-03,2024,3
3337,161,611399,IMPS,FAILED,2025-06-03,2025,6
3338,224,495230,CARD,SUCCESS,2025-05-05,2025,5
3339,262,745717,IMPS,SUCCESS,2024-05-21,2024,5
3340,221,756325,CARD,SUCCESS,2025-12-26,2025,12
3341,214,229538,UPI,SUCCESS,2025-10-17,2025,10
3342,286,268653,UPI,FAILED,2024-10-05,2024,10
3343,147,796244,UPI,SUCCESS,2025-08-24,2025,8
3344,294,50856,NEFT,SUCCESS,2025-12-29,2025,12
3345,120,62450,UPI,SUCCESS,2025-12-15,2025,12
3346,270,830689,IMPS,SUCCESS,2025-10-05,2025,10
3347,170,64934,IMPS,SUCCESS,2025-08-31,2025,8
3348,151,857791,UPI,FAILED,2025-04-19,2025,4
3349,292,547760,IMPS,FAILED,2024-07-27,2024,7
3350,276,67790,UPI,SUCCESS,2025-05-18,2025,5
3351,284,6680,UPI,FAILED,2024-08-30,2024,8
3352,118,990239,IMPS,SUCCESS,2025-04-05,2025,4
3353,108,190173,IMPS,FAILED,2026-02-24,2026,2
3354,103,582632,UPI,FAILED,2025-01-02,2025,1
3355,267,435308,IMPS,SUCCESS,2025-10-24,2025,10
3356,239,733786,UPI,FAILED,2025-05-28,2025,5
3357,137,906921,NEFT,SUCCESS,2025-01-02,2025,1
3358,283,505961,UPI,SUCCESS,2024-09-06,2024,9
3359,144,393245,CARD,SUCCESS,2025-03-14,2025,3
3360,114,782001,UPI,FAILED,2025-02-18,2025,2
3361,185,586599,NEFT,FAILED,2024-09-22,2024,9
3362,137,750604,IMPS,SUCCESS,2024-10-11,2024,10
3363,147,646027,UPI,FAILED,2024-07-08,2024,7
3364,270,610841,UPI,SUCCESS,2026-02-15,2026,2
3365,203,843281,NEFT,SUCCESS,2024-12-17,2024,12
3366,186,948558,IMPS,SUCCESS,2024-09-26,2024,9
3367,105,186486,IMPS,FAILED,2025-07-18,2025,7
3368,132,152241,NEFT,SUCCESS,2024-12-21,2024,12
3369,106,542570,NEFT,FAILED,2024-08-26,2024,8
3370,159,20717,IMPS,FAILED,2025-01-29,2025,1
3371,112,336059,CARD,FAILED,2025-06-20,2025,6
3372,274,682446,NEFT,SUCCESS,2024-04-28,2024,4
3373,264,704884,CARD,FAILED,2025-03-21,2025,3
3374,285,708440,CARD,SUCCESS,2024-01-26,2024,1
3375,192,838744,IMPS,SUCCESS,2025-02-16,2025,2
3376,229,312723,CARD,FAILED,2025-09-03,2025,9
3377,153,236286,UPI,SUCCESS,2025-11-26,2025,11
3378,134,315301,NEFT,SUCCESS,2026-01-06,2026,1
3379,121,836385,CARD,FAILED,2025-04-06,2025,4
3380,165,991993,IMPS,FAILED,2024-05-20,2024,5
3381,179,271218,UPI,SUCCESS,2024-11-24,2024,11
3382,230,854213,UPI,FAILED,2025-10-23,2025,10
3383,139,218602,CARD,SUCCESS,2024-11-20,2024,11
3384,144,976407,IMPS,SUCCESS,2024-08-18,2024,8
3385,148,821955,IMPS,SUCCESS,2025-05-07,2025,5
3386,153,767089,NEFT,SUCCESS,2026-01-31,2026,1
3387,192,620886,UPI,FAILED,2025-11-18,2025,11
3388,194,844383,NEFT,FAILED,2025-07-25,2025,7
3389,132,849428,IMPS,SUCCESS,2025-09-30,2025,9
3390,110,320408,NEFT,FAILED,2024-08-23,2024,8
3391,222,502856,IMPS,FAILED,2025-08-07,2025,8
3392,281,3739,UPI,SUCCESS,2024-02-09,2024,2
3393,139,550362,NEFT,FAILED,2024-12-11,2024,12
3394,186,833718,CARD,FAILED,2025-05-05,2025,5
3395,267,435864,UPI,SUCCESS,2024-11-15,2024,11
3396,245,521832,UPI,SUCCESS,2025-05-26,2025,5
3397,166,275111,IMPS,SUCCESS,2024-08-19,2024,8
3398,233,479139,NEFT,SUCCESS,2024-08-05,2024,8
3399,239,100991,CARD,FAILED,2024-12-09,2024,12
3400,116,119203,CARD,FAILED,2025-11-26,2025,11
3401,251,142185,IMPS,FAILED,2024-10-15,2024,10
3402,245,369321,UPI,SUCCESS,2026-02-08,2026,2
3403,241,980454,NEFT,SUCCESS,2024-08-06,2024,8
3404,275,646474,IMPS,FAILED,2024-09-13,2024,9
3405,173,319866,UPI,SUCCESS,2024-12-20,2024,12
3406,284,34108,NEFT,FAILED,2025-05-03,2025,5
3407,240,319507,UPI,FAILED,2025-08-19,2025,8
3408,123,194373,UPI,SUCCESS,2025-11-24,2025,11
3409,270,452497,NEFT,SUCCESS,2026-01-13,2026,1
3410,242,850622,UPI,SUCCESS,2025-10-19,2025,10
3411,237,950121,UPI,SUCCESS,2024-06-12,2024,6
3412,233,924333,UPI,SUCCESS,2024-09-27,2024,9
3413,185,636976,UPI,FAILED,2025-11-17,2025,11
3414,291,235277,IMPS,FAILED,2024-09-26,2024,9
3415,276,262971,CARD,SUCCESS,2024-06-09,2024,6
3416,120,661551,IMPS,FAILED,2024-10-27,2024,10
3417,269,59523,CARD,FAILED,2025-10-04,2025,10
3418,254,163765,CARD,SUCCESS,2025-08-20,2025,8
3419,259,930559,IMPS,SUCCESS,2025-04-06,2025,4
3420,200,390179,CARD,FAILED,2025-06-03,2025,6
3421,118,542035,CARD,FAILED,2025-04-13,2025,4
3422,280,771641,NEFT,FAILED,2024-01-23,2024,1
3423,283,974115,UPI,SUCCESS,2025-12-19,2025,12
3424,225,67214,IMPS,FAILED,2024-03-24,2024,3
3425,122,228548,IMPS,SUCCESS,2024-04-11,2024,4
3426,119,911870,NEFT,SUCCESS,2024-08-25,2024,8
3427,186,39377,CARD,FAILED,2025-04-14,2025,4
3428,248,979749,NEFT,SUCCESS,2025-04-11,2025,4
3429,225,992953,CARD,SUCCESS,2024-01-08,2024,1
3430,214,481117,IMPS,SUCCESS,2025-11-22,2025,11
3431,222,294352,NEFT,FAILED,2025-04-24,2025,4
3432,268,83288,IMPS,SUCCESS,2025-01-06,2025,1
3433,123,970777,NEFT,SUCCESS,2025-12-04,2025,12
3434,215,208090,UPI,SUCCESS,2024-08-15,2024,8
3435,245,40282,UPI,FAILED,2024-09-05,2024,9
3436,122,242354,CARD,FAILED,2025-04-28,2025,4
3437,195,364584,NEFT,FAILED,2024-12-31,2024,12
3438,201,16682,CARD,FAILED,2024-07-03,2024,7
3439,245,729097,IMPS,FAILED,2024-04-04,2024,4
3440,124,653082,IMPS,FAILED,2024-12-12,2024,12
3441,229,696712,IMPS,FAILED,2025-04-30,2025,4
3442,130,809573,UPI,SUCCESS,2025-08-15,2025,8
3443,107,580055,UPI,FAILED,2024-10-30,2024,10
3444,253,745823,CARD,FAILED,2025-09-25,2025,9
3445,269,111805,IMPS,SUCCESS,2024-03-18,2024,3
3446,213,698938,UPI,FAILED,2025-06-15,2025,6
3447,273,617772,IMPS,SUCCESS,2025-10-15,2025,10
3448,132,413987,IMPS,SUCCESS,2025-02-28,2025,2
3449,193,331430,IMPS,SUCCESS,2025-03-31,2025,3
3450,234,161471,IMPS,FAILED,2024-09-10,2024,9
3451,294,601281,NEFT,SUCCESS,2025-02-06,2025,2
3452,248,881866,CARD,SUCCESS,2026-02-02,2026,2
3453,236,449071,CARD,SUCCESS,2025-06-07,2025,6
3454,222,879647,NEFT,SUCCESS,2025-11-30,2025,11
3455,199,172669,UPI,FAILED,2024-07-20,2024,7
3456,187,41082,IMPS,SUCCESS,2024-04-12,2024,4
3457,170,591384,CARD,SUCCESS,2025-06-08,2025,6
3458,248,493944,UPI,FAILED,2025-06-27,2025,6
3459,279,721553,CARD,FAILED,2025-01-07,2025,1
3460,111,706820,UPI,FAILED,2024-07-15,2024,7
3461,279,709425,NEFT,FAILED,2025-07-28,2025,7
3462,194,177739,CARD,FAILED,2025-03-18,2025,3
3463,249,77996,CARD,FAILED,2024-11-29,2024,11
3464,164,190543,IMPS,SUCCESS,2024-02-23,2024,2
3465,102,424320,NEFT,FAILED,2024-08-14,2024,8
3466,123,431236,IMPS,SUCCESS,2024-10-28,2024,10
3467,212,508852,CARD,FAILED,2025-11-17,2025,11
3468,280,325207,NEFT,SUCCESS,2024-11-05,2024,11
3469,286,126078,IMPS,FAILED,2024-05-15,2024,5
3470,144,530189,UPI,FAILED,2025-04-09,2025,4
3471,175,306006,CARD,SUCCESS,2024-01-10,2024,1
3472,104,416874,IMPS,SUCCESS,2025-05-18,2025,5
3473,296,717592,UPI,SUCCESS,2025-01-23,2025,1
3474,247,254026,IMPS,SUCCESS,2025-08-30,2025,8
3475,109,529300,NEFT,FAILED,2025-03-04,2025,3
3476,141,684800,NEFT,FAILED,2025-03-03,2025,3
3477,115,367332,IMPS,SUCCESS,2024-08-26,2024,8
3478,105,136770,NEFT,FAILED,2024-07-14,2024,7
3479,278,922107,NEFT,FAILED,2024-09-24,2024,9
3480,104,240999,UPI,SUCCESS,2025-10-25,2025,10
3481,150,253360,CARD,SUCCESS,2024-09-03,2024,9
3482,202,613407,CARD,FAILED,2026-02-08,2026,2
3483,132,52181,NEFT,FAILED,2024-10-05,2024,10
